"2010s_drama_lady_bird_part_1" "2010s_drama_lady_bird_part_2" "2010s_drama_lady_bird_part_3" "2010s_drama_lady_bird_part_4" "2010s_drama_lady_bird_part_5" "2010s_drama_manchester_by_the_sea_part_1" "2010s_drama_manchester_by_the_sea_part_2" "2010s_drama_manchester_by_the_sea_part_3" "2010s_drama_manchester_by_the_sea_part_4" "2010s_drama_manchester_by_the_sea_part_5" "2010s_drama_marriage_story_part_1" "2010s_drama_marriage_story_part_2" "2010s_drama_marriage_story_part_3" "2010s_drama_marriage_story_part_4" "2010s_drama_marriage_story_part_5" "2010s_drama_moonlight_part_1" "2010s_drama_moonlight_part_2" "2010s_drama_moonlight_part_3" "2010s_drama_moonlight_part_4" "2010s_drama_moonlight_part_5" "2010s_drama_spotlight_part_1" "2010s_drama_spotlight_part_2" "2010s_drama_spotlight_part_3" "2010s_drama_spotlight_part_4" "2010s_drama_spotlight_part_5" "2010s_drug_beautiful_boy_part_1" "2010s_drug_beautiful_boy_part_2" "2010s_drug_beautiful_boy_part_3" "2010s_drug_beautiful_boy_part_4" "2010s_drug_beautiful_boy_part_5" "2010s_drug_ben_is_bაცკ_part_1" "2010s_drug_ben_is_bაცკ_part_2" "2010s_drug_ben_is_bაცკ_part_3" "2010s_drug_ben_is_bაცკ_part_4" "2010s_drug_ben_is_bაცკ_part_5" "2010s_drug_cherry_part_1" "2010s_drug_cherry_part_2" "2010s_drug_cherry_part_3" "2010s_drug_cherry_part_4" "2010s_drug_cherry_part_5" "2010s_drug_heaven_knows_what_part_1" "2010s_drug_heaven_knows_what_part_2" "2010s_drug_heaven_knows_what_part_3" "2010s_drug_heaven_knows_what_part_4" "2010s_drug_heaven_knows_what_part_5" "2010s_drug_the_fighter_part_1" "2010s_drug_the_fighter_part_2" "2010s_drug_the_fighter_part_3" "2010s_drug_the_fighter_part_4" "2010s_drug_the_fighter_part_5" "90s_drama_american_beauty_part_1" "90s_drama_american_beauty_part_2" "90s_drama_american_beauty_part_3" "90s_drama_american_beauty_part_4" "90s_drama_american_beauty_part_5" "90s_drama_american_history_x_part_1" "90s_drama_american_history_x_part_2" "90s_drama_american_history_x_part_3" "90s_drama_american_history_x_part_4" "90s_drama_american_history_x_part_5" "90s_drama_good_will_hunting_part_1" "90s_drama_good_will_hunting_part_2" "90s_drama_good_will_hunting_part_3" "90s_drama_good_will_hunting_part_4" "90s_drama_good_will_hunting_part_5" "90s_drama_philadelphia_part_1" "90s_drama_philadelphia_part_2" "90s_drama_philadelphia_part_3" "90s_drama_philadelphia_part_4" "90s_drama_philadelphia_part_5" "90s_drama_the_virgin_suicides_part_1" "90s_drama_the_virgin_suicides_part_2" "90s_drama_the_virgin_suicides_part_3" "90s_drama_the_virgin_suicides_part_4" "90s_drama_the_virgin_suicides_part_5" "90s_drug_fear_and_loathing_in_las_vegas_part_1" "90s_drug_fear_and_loathing_in_las_vegas_part_2" "90s_drug_fear_and_loathing_in_las_vegas_part_3" "90s_drug_fear_and_loathing_in_las_vegas_part_4" "90s_drug_fear_and_loathing_in_las_vegas_part_5" "90s_drug_gridlock_d_part_1" "90s_drug_gridlock_d_part_2" "90s_drug_gridlock_d_part_3" "90s_drug_gridlock_d_part_4" "90s_drug_gridlock_d_part_5" "90s_drug_requiem_for_a_dream_part_1" "90s_drug_requiem_for_a_dream_part_2" "90s_drug_requiem_for_a_dream_part_3" "90s_drug_requiem_for_a_dream_part_4" "90s_drug_requiem_for_a_dream_part_5" "90s_drug_the_basketball_diaries_part_1" "90s_drug_the_basketball_diaries_part_2" "90s_drug_the_basketball_diaries_part_3" "90s_drug_the_basketball_diaries_part_4" "90s_drug_the_basketball_diaries_part_5" "90s_drug_trainspotting_part_1" "90s_drug_trainspotting_part_2" "90s_drug_trainspotting_part_3" "90s_drug_trainspotting_part_4" "90s_drug_trainspotting_part_5"
"beautiful" 0.055663790704147 0.0579206487112656 0.0530363298859719 0 0.0283848992336077 0 0 0 0.0223413762287757 0.0437732545414752 0.0185459940652819 0 0 0.0188572506128606 0.0180733779143322 0 0 0 0.0265816055289739 0 0 0 0.0214730513205927 0.0213720880530028 0 0.114285714285714 0 0.311526479750779 0.0833333333333333 0.105792118487173 0 0 0 0 0 0.0361402240693892 0.0191241155096577 0.0181950509461426 0.0186601977980967 0.0196001568012544 0 0 0 0 0 0 0.0436967445925279 0 0.0387221684414327 0.0193948797517455 0.0256278831368529 0 0.0527148128624143 0.0485554746297645 0.100376411543287 0 0.0264480296217932 0.0246305418719212 0.0226860254083485 0.0248385494287134 0 0.0407996736026112 0.0371540033438603 0 0 0 0.0219876868953386 0 0.0233372228704784 0 0.020571898786258 0 0 0 0 0 0 0.021137180300148 0 0.0663276586336502 0 0.0655737704918033 0.0673854447439353 0 0 0.0467398924982473 0.0470145745181006 0.121654501216545 0.0467071461933676 0.0443262411347518 0 0.0977039570102589 0 0.149700598802395 0.0528262017960909 0 0 0.0261233019853709 0 0.0298953662182362
"reaches" 0.055663790704147 0.0289603243556328 0 0.0296296296296296 0.0283848992336077 0 0 0.0223363859727496 0.0446827524575514 0.0218866272707376 0.0370919881305638 0 0 0 0.0180733779143322 0.120685493603669 0.0771010023130301 0.0761614623000762 0.0797448165869219 0.0461254612546125 0.0205634382068682 0.0416233090530697 0.0429461026411853 0.0427441761060056 0 0.0285714285714286 0 0 0.0555555555555556 0 0 0 0 0 0 0.0361402240693892 0 0.0363901018922853 0.05598059339429 0 0 0 0 0 0 0 0 0 0.0193610842207164 0.0387897595034911 0 0.051907604464054 0.0263574064312072 0.0728332119446468 0.0752823086574655 0.0689021589343133 0.0528960592435864 0 0 0.0496770988574267 0 0.0203998368013056 0 0 0.0188928773852258 0.0212539851222104 0 0 0.0466744457409568 0.0216637781629116 0.020571898786258 0.0215331610680448 0 0.0235960358659745 0 0.0432152117545376 0.0225275963054742 0.0634115409004439 0 0 0 0 0 0 0 0.0701098387473709 0.0470145745181006 0 0.0233535730966838 0.0443262411347518 0 0 0 0 0 0.0585137507314219 0.058428279287175 0.0522466039707419 0.0274047684297068 0.0597907324364723
"sergeant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.860585197934596 0.89155749636099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0459347726228755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"set" 0 0 0.0265181649429859 0.0296296296296296 0.0283848992336077 0.0229200091680037 0 0.0223363859727496 0.0223413762287757 0.0656598818122127 0.0741839762611276 0.0189789333839438 0.0572191493419798 0.0377145012257213 0.0903668895716609 0.0241370987207338 0.0257003341043434 0 0.0265816055289739 0 0.0822537528274728 0.0208116545265349 0.0214730513205927 0.0213720880530028 0 0 0 0 0 0.0264480296217932 0.0602772754671489 0 0 0 0.0566251415628539 0.0180701120346946 0 0.0181950509461426 0 0 0 0 0 0.100351229302559 0 0.0217391304347826 0.0218483722962639 0 0.0387221684414327 0 0 0 0.0263574064312072 0 0.0250941028858218 0.0459347726228755 0 0 0.0226860254083485 0 0 0.0203998368013056 0 0.0789265982636148 0.0188928773852258 0 0 0.0217344055640078 0.0233372228704784 0.0433275563258232 0 0.0430663221360896 0.0224921277552857 0 0.0210570646451885 0 0 0.0422743606002959 0.0242483026188167 0 0 0 0 0.0648929266709929 0 0.233699462491236 0.0940291490362012 0.048661800486618 0.140121438580103 0 0 0.0488519785051295 0 0 0 0.0585137507314219 0.0292141396435875 0 0.0274047684297068 0.0298953662182362
"best" 0.0278318953520735 0 0.0530363298859719 0.0592592592592593 0.0851546977008232 0.0229200091680037 0 0 0.0223413762287757 0 0.0185459940652819 0.0189789333839438 0 0.0565717518385819 0.0361467558286644 0 0 0.0253871541000254 0 0 0.0411268764137364 0.0208116545265349 0.0858922052823706 0.0427441761060056 0 0.0285714285714286 0 0.0283205890682526 0 0.0264480296217932 0.180831826401447 0 0.0591366055588409 0.0581057524694945 0.113250283125708 0.0722804481387785 0.0191241155096577 0 0 0 0.148001973359645 0 0 0.0501756146512795 0 0 0 0.0233426704014939 0 0.0969743987587277 0.0256278831368529 0 0.0263574064312072 0 0.0250941028858218 0 0.0264480296217932 0 0.0453720508166969 0.0496770988574267 0.0176991150442478 0.0203998368013056 0.0185770016719301 0.0197316495659037 0.0566786321556773 0.0425079702444208 0.0219876868953386 0.0217344055640078 0 0.0649913344887348 0 0 0.0224921277552857 0.0235960358659745 0 0 0 0 0 0 0 0 0 0.0648929266709929 0.0712250712250712 0 0 0.072992700729927 0 0.0221631205673759 0 0.146555935515388 0.0951022349025202 0 0 0.0877706260971328 0.11685655857435 0 0 0.0298953662182362
"burnham" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.615069195284469 0.622891253568648 0.131787032156036 0.315610585093469 0.727728983688833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gone" 0 0.0289603243556328 0.0795544948289578 0 0.0283848992336077 0 0 0.0446727719454992 0 0 0.0185459940652819 0 0 0.0188572506128606 0.0361467558286644 0 0.0514006682086867 0.0507743082000508 0 0 0 0.0208116545265349 0 0.0427441761060056 0 0.0571428571428571 0 0.0283205890682526 0 0.0264480296217932 0 0 0 0.0581057524694945 0.0566251415628539 0.0361402240693892 0 0.0181950509461426 0 0.0588004704037632 0 0.0502260170768458 0.049480455220188 0.0501756146512795 0 0.0217391304347826 0.0218483722962639 0 0.0193610842207164 0 0.0256278831368529 0.051907604464054 0.0527148128624143 0.121388686574411 0 0.0229673863114378 0.0264480296217932 0 0.0226860254083485 0 0.0176991150442478 0.0203998368013056 0.0185770016719301 0 0.0755715095409031 0 0.0219876868953386 0.0217344055640078 0 0 0 0.0430663221360896 0.0449842555105713 0.047192071731949 0.0421141292903769 0.0216076058772688 0 0.021137180300148 0.0969932104752667 0.0442184390891002 0 0 0 0 0.0712250712250712 0.0233699462491236 0.0235072872590503 0.072992700729927 0.0233535730966838 0.0664893617021277 0 0.0977039570102589 0 0.0499001996007984 0 0.0292568753657109 0.0876424189307625 0.0783699059561129 0.0274047684297068 0
"huh" 0 0 0 0.0296296296296296 0 0 0 0 0 0 0.0185459940652819 0.0189789333839438 0 0.0754290024514426 0.0542201337429966 0.0482741974414675 0.15420200462606 0.152322924600152 0.0531632110579479 0.0230627306273063 0.0822537528274728 0.0416233090530697 0.0429461026411853 0 0.0400641025641026 0 0 0.0566411781365052 0 0 0 0.0554631170271769 0.0591366055588409 0 0 0.0180701120346946 0 0.0363901018922853 0 0 0.0986679822397632 0 0 0.0501756146512795 0 0 0 0.0233426704014939 0 0.0193948797517455 0.0512557662737058 0 0 0.0242777373148823 0 0 0 0 0 0 0.0353982300884956 0 0.0185770016719301 0.0197316495659037 0 0.0212539851222104 0.109938434476693 0 0.0233372228704784 0 0 0 0.0224921277552857 0 0.0210570646451885 0.0648228176318064 0 0 0 0 0.0646830530401035 0.0655737704918033 0 0 0 0.0467398924982473 0.0470145745181006 0 0 0 0.308166409861325 0.244259892525647 0.19020446980504 0.249500998003992 0.0528262017960909 0 0 0 0 0
"six" 0.0278318953520735 0.0289603243556328 0.0265181649429859 0.0592592592592593 0 0 0.0222667557336896 0.0446727719454992 0 0 0 0 0 0.0377145012257213 0 0 0 0 0 0 0.0411268764137364 0 0.0858922052823706 0.0427441761060056 0.0400641025641026 0.0285714285714286 0 0 0 0 0 0 0 0 0 0.0361402240693892 0.0191241155096577 0.0181950509461426 0.0186601977980967 0.0392003136025088 0 0 0.0989609104403761 0.0501756146512795 0 0.0652173913043478 0.0218483722962639 0.0233426704014939 0.0387221684414327 0.0193948797517455 0.0256278831368529 0 0.0527148128624143 0 0 0.091869545245751 0 0.0246305418719212 0.0226860254083485 0 0 0.0203998368013056 0.0557310050157905 0.0197316495659037 0.0188928773852258 0 0.0439753737906772 0.0652032166920235 0 0.0216637781629116 0 0 0.0224921277552857 0.047192071731949 0.0210570646451885 0.0216076058772688 0.0225275963054742 0.021137180300148 0.07274490785645 0.0442184390891002 0.0646830530401035 0.0655737704918033 0.134770889487871 0.0648929266709929 0.142450142450142 0.0233699462491236 0.0235072872590503 0 0 0.0886524822695035 0 0 0.0475511174512601 0 0.105652403592182 0.0292568753657109 0.0876424189307625 0.0261233019853709 0.0274047684297068 0.0298953662182362
"towards" 0 0.0289603243556328 0.0265181649429859 0 0.0283848992336077 0 0 0 0 0 0 0 0 0 0.0180733779143322 0.0724112961622013 0 0.0253871541000254 0.0531632110579479 0 0.0205634382068682 0 0 0.0427441761060056 0.0200320512820513 0.0857142857142857 0.116380564445738 0 0.166666666666667 0 0 0 0 0 0 0 0.0191241155096577 0.0909752547307132 0.0373203955961933 0.0588004704037632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250941028858218 0.0229673863114378 0.0528960592435864 0.0246305418719212 0.0453720508166969 0.0248385494287134 0.0176991150442478 0.0203998368013056 0.0557310050157905 0.0197316495659037 0.0377857547704515 0 0 0 0 0 0 0 0 0.047192071731949 0 0 0.0450551926109484 0.021137180300148 0 0.0442184390891002 0 0 0 0 0 0.0467398924982473 0 0 0.116767865483419 0.0443262411347518 0 0.0488519785051295 0 0 0 0.0877706260971328 0.175284837861525 0.208986415882968 0.0274047684297068 0.179372197309417
"almost" 0.0278318953520735 0.0579206487112656 0.0530363298859719 0 0.0283848992336077 0 0.0668002672010688 0 0.0223413762287757 0.0218866272707376 0.0741839762611276 0 0.0381460995613199 0 0 0 0.0771010023130301 0.0507743082000508 0.0265816055289739 0 0 0.0416233090530697 0 0.0213720880530028 0.0200320512820513 0.0571428571428571 0.0290951411114344 0.0849617672047579 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0.0784006272050176 0.0986679822397632 0.0502260170768458 0 0 0 0 0.0218483722962639 0 0.0193610842207164 0.0193948797517455 0 0 0.105429625724829 0.145666423889294 0 0.0229673863114378 0.0264480296217932 0.0492610837438424 0 0.0745156482861401 0.0176991150442478 0.0407996736026112 0.0185770016719301 0.0197316495659037 0 0.0425079702444208 0 0.0217344055640078 0.0233372228704784 0 0.020571898786258 0 0 0 0 0.0216076058772688 0.0225275963054742 0.0422743606002959 0 0.0221092195445501 0 0 0 0.0648929266709929 0 0.0934797849964945 0.0705218617771509 0.048661800486618 0.0233535730966838 0.0664893617021277 0 0.0977039570102589 0 0.0499001996007984 0 0 0 0 0.0274047684297068 0
"feet" 0 0.0579206487112656 0.0530363298859719 0.0296296296296296 0 0 0 0 0.0223413762287757 0 0 0.0189789333839438 0 0 0.0722935116573288 0.217233888486604 0.102801336417373 0.126935770500127 0.106326422115896 0.0461254612546125 0 0 0 0 0 0.0285714285714286 0 0 0.0277777777777778 0 0 0 0 0 0 0 0.0191241155096577 0.0727802037845706 0.0186601977980967 0 0 0 0 0 0 0.0652173913043478 0.10924186148132 0.0233426704014939 0.0387221684414327 0.155159038013964 0 0 0.0263574064312072 0 0 0.0459347726228755 0 0 0.0680580762250454 0 0 0 0.0371540033438603 0 0 0.0212539851222104 0.0219876868953386 0 0.0233372228704784 0.0433275563258232 0.020571898786258 0.0861326442721792 0 0.0235960358659745 0.0210570646451885 0 0.0450551926109484 0 0 0.0884368781782003 0 0 0 0 0 0 0 0 0.0467071461933676 0 0.0513610683102209 0.0488519785051295 0 0 0 0 0 0 0.0548095368594135 0
"shirt" 0 0 0 0.0888888888888889 0 0 0.0445335114673792 0.0223363859727496 0 0 0.0370919881305638 0 0.0190730497806599 0.0188572506128606 0.0722935116573288 0.0965483948829351 0 0 0.0265816055289739 0.0461254612546125 0 0 0 0.0213720880530028 0 0.0571428571428571 0.0290951411114344 0 0.0277777777777778 0 0 0 0 0 0 0.0180701120346946 0.0191241155096577 0.0363901018922853 0.0186601977980967 0.0588004704037632 0.0493339911198816 0.0502260170768458 0 0.0501756146512795 0.102774922918808 0 0.0218483722962639 0 0.0193610842207164 0.0581846392552366 0 0.077861406696081 0.0263574064312072 0.0485554746297645 0 0.0229673863114378 0.132240148108966 0.0492610837438424 0.0680580762250454 0 0 0.0203998368013056 0 0.0394632991318074 0 0.0425079702444208 0 0 0.0233372228704784 0.0649913344887348 0.0411437975725159 0.129198966408269 0.0674763832658569 0.0235960358659745 0 0.0216076058772688 0.0225275963054742 0.0422743606002959 0 0.0442184390891002 0 0 0 0 0 0.0233699462491236 0.0235072872590503 0 0 0 0 0 0 0 0 0.0292568753657109 0 0.0261233019853709 0.0548095368594135 0
"stuff" 0.0278318953520735 0 0 0 0 0.0229200091680037 0.0222667557336896 0.0446727719454992 0.0670241286863271 0.0437732545414752 0.0185459940652819 0.0759157335357753 0.0190730497806599 0.0377145012257213 0.0180733779143322 0 0.0514006682086867 0 0 0 0.0411268764137364 0.0208116545265349 0 0.0213720880530028 0 0.0571428571428571 0.0290951411114344 0 0.111111111111111 0.158688177730759 0 0 0 0 0 0.0180701120346946 0.0191241155096577 0.0181950509461426 0 0 0.345337937839171 0 0 0 0 0 0 0 0 0 0 0.051907604464054 0 0.0242777373148823 0 0 0.0264480296217932 0 0.0226860254083485 0.0248385494287134 0 0 0.0185770016719301 0.0197316495659037 0.0188928773852258 0 0 0 0 0 0 0 0 0.0235960358659745 0.0210570646451885 0.0432152117545376 0 0.021137180300148 0.169738118331717 0.0663276586336502 0.0646830530401035 0 0 0 0 0.0467398924982473 0.0470145745181006 0.072992700729927 0.0700607192900514 0 0.0513610683102209 0.0977039570102589 0 0.0499001996007984 0.105652403592182 0.0585137507314219 0 0.0261233019853709 0.0274047684297068 0.0298953662182362
"cecilia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1725982308167 0.430663221360896 0.157444894287 0.047192071731949 0.147399452516319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eye" 0.0278318953520735 0 0.0530363298859719 0.0592592592592593 0.0567697984672154 0 0 0 0.0223413762287757 0 0.0556379821958457 0.0189789333839438 0.0190730497806599 0.0188572506128606 0 0.0241370987207338 0 0.0507743082000508 0.0265816055289739 0 0 0 0 0 0.0400641025641026 0 0 0 0 0 0 0 0 0 0 0.0722804481387785 0 0.0181950509461426 0.0186601977980967 0 0 0.100452034153692 0 0.0501756146512795 0 0 0.174786978370111 0 0.0774443368828654 0.0969743987587277 0.0512557662737058 0 0.0263574064312072 0 0.0501882057716437 0.091869545245751 0 0.0246305418719212 0.0226860254083485 0.0496770988574267 0.0353982300884956 0 0 0.0197316495659037 0.0377857547704515 0.0637619553666312 0.0439753737906772 0 0 0.0649913344887348 0.0411437975725159 0.0645994832041344 0.0224921277552857 0.0235960358659745 0 0.0648228176318064 0 0 0 0 0 0 0 0 0 0.0233699462491236 0 0.048661800486618 0.0233535730966838 0.0664893617021277 0.0513610683102209 0 0 0 0 0 0.058428279287175 0 0.0274047684297068 0
"half" 0.0278318953520735 0.0289603243556328 0.0265181649429859 0 0.113539596934431 0 0.0668002672010688 0.0223363859727496 0.0893655049151028 0.0437732545414752 0.0556379821958457 0.113873600303663 0 0.0942862530643032 0.0180733779143322 0 0 0.0253871541000254 0.0531632110579479 0.0230627306273063 0 0.0208116545265349 0 0.0641162641590083 0 0.0285714285714286 0.0290951411114344 0 0 0 0 0 0 0 0.0566251415628539 0.0903505601734731 0.0382482310193154 0.0181950509461426 0.0186601977980967 0 0 0.0502260170768458 0 0 0 0.0869565217391304 0 0.0466853408029879 0 0 0 0 0.0263574064312072 0 0 0 0 0.0246305418719212 0 0.0248385494287134 0 0.142798857609139 0.0557310050157905 0 0 0.0425079702444208 0 0 0 0 0 0.0215331610680448 0 0 0 0.0648228176318064 0 0.0422743606002959 0 0.0221092195445501 0 0 0 0 0 0.0701098387473709 0.0235072872590503 0 0.0233535730966838 0.0221631205673759 0 0.0488519785051295 0 0 0 0 0.0292141396435875 0 0.0548095368594135 0.0597907324364723
"having" 0.055663790704147 0.0289603243556328 0 0.0592592592592593 0 0 0.0222667557336896 0.0223363859727496 0 0.0218866272707376 0.0185459940652819 0.0569368001518315 0.0381460995613199 0.0565717518385819 0.126513645400325 0 0.0771010023130301 0.0253871541000254 0 0 0 0.0416233090530697 0.0429461026411853 0.0213720880530028 0.0200320512820513 0.0285714285714286 0.0581902822228688 0 0.0555555555555556 0.0528960592435864 0.0602772754671489 0.0554631170271769 0.0591366055588409 0 0 0.0361402240693892 0.0382482310193154 0.0181950509461426 0.0373203955961933 0 0 0 0 0 0.0513874614594039 0.0217391304347826 0 0 0 0 0.0256278831368529 0 0.0263574064312072 0.0728332119446468 0 0 0 0 0 0 0.0353982300884956 0.0203998368013056 0.0557310050157905 0 0.0377857547704515 0.0212539851222104 0.0219876868953386 0.0217344055640078 0.0700116686114352 0.12998266897747 0.020571898786258 0 0.0449842555105713 0.0707881075979235 0.0210570646451885 0 0 0 0 0 0 0 0 0 0 0 0.0470145745181006 0.024330900243309 0 0.0221631205673759 0 0.0488519785051295 0.0475511174512601 0 0 0.0292568753657109 0.0292141396435875 0 0 0
"kyle" 0 0 0.822063113232564 1.45185185185185 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"law" 0 0 0 0 0 0.0458400183360073 0 0 0 0 0 0.0189789333839438 0.11443829868396 0.0188572506128606 0 0 0 0 0 0 0.123380629241209 0.291363163371488 0.150311359244149 0.106860440265014 0.320512820512821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0985221674876847 0 0 0 0.0203998368013056 0 0 0 0.0212539851222104 0.0879507475813544 0.130406433384047 0.210035005834306 0.12998266897747 0 0 0 0 0 0.0216076058772688 0 0.021137180300148 0 0 0 0 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274047684297068 0
"ten" 0.0278318953520735 0 0 0.0592592592592593 0.0283848992336077 0.0229200091680037 0 0 0.0223413762287757 0.0218866272707376 0.0185459940652819 0.0189789333839438 0.0381460995613199 0.0942862530643032 0.0361467558286644 0 0 0 0 0 0.0205634382068682 0.0416233090530697 0 0.0427441761060056 0.0200320512820513 0 0 0.0283205890682526 0 0 0.120554550934298 0 0 0 0 0.0180701120346946 0.0191241155096577 0.0363901018922853 0.0186601977980967 0.0196001568012544 0.0986679822397632 0.0502260170768458 0.148441365660564 0.100351229302559 0 0.0652173913043478 0 0.0700280112044818 0 0.0581846392552366 0 0.051907604464054 0 0.0242777373148823 0 0.0459347726228755 0.0264480296217932 0 0.0226860254083485 0 0 0 0 0 0.0755715095409031 0.0425079702444208 0.0219876868953386 0.0217344055640078 0.0466744457409568 0.0649913344887348 0 0 0 0 0.0210570646451885 0 0.0675827889164226 0.0422743606002959 0.0242483026188167 0.0221092195445501 0 0.131147540983607 0.0673854447439353 0.0648929266709929 0 0.0934797849964945 0 0 0.0233535730966838 0 0 0 0 0 0 0.0292568753657109 0 0.104493207941484 0 0.0298953662182362
"top" 0 0.0289603243556328 0.0530363298859719 0.118518518518519 0 0 0.0222667557336896 0.0223363859727496 0 0.0218866272707376 0.0185459940652819 0.0189789333839438 0.0190730497806599 0.0188572506128606 0.0180733779143322 0.0241370987207338 0.0514006682086867 0.0253871541000254 0.0265816055289739 0 0 0 0.0429461026411853 0 0 0 0 0 0.0277777777777778 0.0264480296217932 0 0 0 0 0 0.0361402240693892 0.057372346528973 0.0181950509461426 0 0.0196001568012544 0 0 0 0 0 0 0.0436967445925279 0.0233426704014939 0.0193610842207164 0.0387897595034911 0.0256278831368529 0 0.105429625724829 0.097110949259529 0 0.0459347726228755 0 0 0.0453720508166969 0.0496770988574267 0 0.0203998368013056 0 0 0 0.0212539851222104 0.0219876868953386 0 0.0233372228704784 0.0216637781629116 0.020571898786258 0.0430663221360896 0.0224921277552857 0.0943841434638981 0.0210570646451885 0.0864304235090752 0 0.126823081800888 0.0242483026188167 0.11054609772275 0 0 0.0673854447439353 0 0.0712250712250712 0.0934797849964945 0 0 0 0.0221631205673759 0 0 0.0475511174512601 0 0 0 0 0.0261233019853709 0.0274047684297068 0.0298953662182362
"coffee" 0 0.0579206487112656 0.106072659771944 0 0.0567697984672154 0 0.0668002672010688 0 0.0223413762287757 0.0656598818122127 0.148367952522255 0.0189789333839438 0.0190730497806599 0.0565717518385819 0 0 0.0257003341043434 0 0 0.115313653136531 0.0616903146206046 0.0624349635796046 0 0.0427441761060056 0.0200320512820513 0 0 0.0566411781365052 0.0277777777777778 0.0528960592435864 0 0 0 0 0 0.0361402240693892 0.0191241155096577 0 0.0373203955961933 0 0 0 0 0 0 0 0 0 0.0193610842207164 0 0 0 0 0.0242777373148823 0 0.0229673863114378 0.0264480296217932 0 0.0680580762250454 0 0.0530973451327434 0 0.0371540033438603 0.0197316495659037 0 0 0.0439753737906772 0 0 0 0 0.0215331610680448 0.0449842555105713 0 0 0 0.0225275963054742 0 0 0.0663276586336502 0 0 0 0 0 0.0934797849964945 0.188058298072402 0.097323600973236 0.0233535730966838 0 0 0 0 0 0 0 0 0 0 0
"empty" 0.0278318953520735 0.0289603243556328 0 0.0296296296296296 0 0 0.0222667557336896 0 0 0 0.0370919881305638 0 0 0.0188572506128606 0.0361467558286644 0.0482741974414675 0 0.0507743082000508 0 0.0230627306273063 0.0411268764137364 0.0208116545265349 0.0429461026411853 0.0854883522120111 0.0600961538461538 0 0.0290951411114344 0.0566411781365052 0 0.0264480296217932 0 0 0 0 0 0 0.0191241155096577 0.0363901018922853 0.0186601977980967 0 0 0 0 0 0 0.0217391304347826 0 0.0466853408029879 0 0.0193948797517455 0.0256278831368529 0.025953802232027 0.0527148128624143 0.0242777373148823 0.0250941028858218 0 0.0264480296217932 0 0 0 0.0707964601769911 0.0407996736026112 0.0557310050157905 0 0.0188928773852258 0.0425079702444208 0.0439753737906772 0 0.0233372228704784 0.0433275563258232 0 0.0215331610680448 0 0 0.0631711939355654 0 0.0225275963054742 0.021137180300148 0 0.0221092195445501 0 0 0.0673854447439353 0 0 0.0467398924982473 0.0940291490362012 0 0.0467071461933676 0.0443262411347518 0 0 0 0 0 0.0877706260971328 0.0876424189307625 0.0261233019853709 0.109619073718827 0.0298953662182362
